Unnamed: 0,lyrics_filename,mood,lyrics,mood_cats,song_name,artist_name,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
94,Dinosaur_Jr___Flying_Cloud,sad,"""Flying Cloud LyricsThings happen and no one told me\nYou can't think, you can't drink it\nYou laughed again then you rode me\nI won't drop it, you can't stop it now\nHey lady, where you going?\nHey lady, why aren’t it snowing?\nWere you riding the chair alone?\nHey lady, where's your friend?\nHey lady, blew you off again\nDon't worry, I'll ride you up to the top\nHey lady, sorry, that's the last stop\nI'll see you I'll see you\nAll the way down\nI'll see you\nIn the large flying cloud\nI'll see you\nI'll see you\nAll the way down\nIn the large flying cloudYou might also likeEmbed"", 'default'",1,Flying Cloud,Dinosaur Jr,17Xxp5dtS4GmdGjNZNb5Gk,0.609,0.623,10,-7.865,0,0.089,0.00856,0.0514,0.404,0.369,93.929,audio_features,17Xxp5dtS4GmdGjNZNb5Gk,spotify:track:17Xxp5dtS4GmdGjNZNb5Gk,https://api.spotify.com/v1/tracks/17Xxp5dtS4GmdGjNZNb5Gk,https://api.spotify.com/v1/audio-analysis/17Xxp5dtS4GmdGjNZNb5Gk,123520,4
95,Diablo___Chagrin,anger,"""Chagrin LyricsA heart is broken, another prayer in vain\nIt was the moment, oh, when all began\nAngel of sleepless nights\nI barely know your name\nBut I can see you even\nIf you're a million miles away\n\nNavigation for desire\nFor the flesh and for nothing else\nIn the still of the night\nThe poison calls her name\nAnd she feeds her soul\nWith the needle of deceit\nBefore million eyes\nIn the great dark hall of fame\nA disciple of the new God\nWho has no name\nDesigner of unknown\nAdoring servant for everything\nBetween zero and one\n\nChagrin\nA dream of insanity\nI have never even heard your voice\nBut I miss you so\nChagrin\nI thought I knew it all\nBut the more things change the more\nThey will stay the same\n\nChagrin\nA dream of insanity\nI have never even heard your voice\nBut I miss you so\nChagrin\nI thought I knew it all\nBut the more things change the more\nThey will stay the same\nThe more they will stay the sameYou might also likeEmbed"", 'default'",3,Chagrin,Diablo,3BDpkLMkgrtrM3HckrVIXr,0.595,0.617,1,-4.238,1,0.31,0.0395,4.06e-06,0.619,0.464,159.83,audio_features,3BDpkLMkgrtrM3HckrVIXr,spotify:track:3BDpkLMkgrtrM3HckrVIXr,https://api.spotify.com/v1/tracks/3BDpkLMkgrtrM3HckrVIXr,https://api.spotify.com/v1/audio-analysis/3BDpkLMkgrtrM3HckrVIXr,198107,4
96,Aqua___Turn_Back_Time,sad,"'Turn Back Time Lyrics[Verse 1]\nGive me time to reason\nGive me time to think it through\nPassing through the season\nWhere I cheated you\n\n[Pre - Chorus]\nI will always have a cross to wear\nBut the bolt reminds me I was there\nSo give me strength\nTo face this test tonight\n[Chorus]\nIf only I could turn back time\nIf only I had said what I still hide\nIf only I could turn back time\nI would stay for the night\nFor the night...\n\n[Verse 2]\nClaim your right to science\nClaim your right to see the truth\nThough my pangs of conscience\nWill drill a hole in you\n\n[Pre - Chorus]\nI seen it coming like a thief in the night\nI seen it coming from the flash of your light\nSo give me strength\nTo face this test tonight\n\n[Chorus]\nIf only I could turn back time\nIf only I had said what I still hide\nIf only I could turn back time..\nI would stay for the night\n\n[Bridge]\nThe bolt reminds me I was there\nThe bolt reminds me I was there\nYou might also like[Chorus]\nIf only I could turn back time\nIf only I had said what I still hide\nIf only I could turn back time\nI would stay for the night\n\n[Outro]\nIf only I could If only I could\nIf only I could If only I could\nIf only I could turn back time\nI would stay for the night\n\nIf only I could If only I could,If only I could\nIf only I could If only I could,If only I could\nIf only I could turn back time\nI would stay for the night1Embed', 'default'",1,Turn Back Time,Aqua,4mUOu8e2WttJpNuwhpuocG,0.476,0.811,9,-6.116,0,0.0575,0.00175,0.75,0.188,0.068,150.146,audio_features,4mUOu8e2WttJpNuwhpuocG,spotify:track:4mUOu8e2WttJpNuwhpuocG,https://api.spotify.com/v1/tracks/4mUOu8e2WttJpNuwhpuocG,https://api.spotify.com/v1/audio-analysis/4mUOu8e2WttJpNuwhpuocG,169608,4
97,Glen_Hansard___Trying_To_Pull_Myself_Away,happy,"""Trying to Pull Myself Away LyricsBreaking up in the station, a final train\nI don't even know if I'll ever see you again\nIs it a choice that we even have?\n\nBang bang, down on the piano till I smash the keys\nListening alone with the melodies\nEverything's gone and I don't know where\n\nAnd the rule of thumb don't apply anymore\n'Cause the house is burning\nTrying to pull myself away\nI'm caught in a pattern and I can't escape\nTrying to pull myself away\n\nLately when I get lost there's this thing I know\nEven the dogs have somewhere to go\nEverything comes if you just let it be\n\nWork, work, brighten the corners that will never see\nUntangle the thoughts that you know what they mean\nI hope that the answer didn't come too late\n\nAnd the rule of thumb don't apply on me\n'Cause the tables are turning\n\nTrying to pull myself away\nI'm caught in a pattern and I can't escape\nTrying to pull myself away\nI'm caught in a pattern and I can't escape\nCan't escape\n\nTrying to pull myself away, everything's gone\nTrying to pull myself away, everything's goneYou might also likeEmbed"", 'default'",0,Trying To Pull Myself Away,Glen Hansard,34yKNc15w3sQNZQ6IrKGbw,0.638,0.579,9,-10.053,0,0.153,0.505,0.887,0.108,0.186,84.988,audio_features,34yKNc15w3sQNZQ6IrKGbw,spotify:track:34yKNc15w3sQNZQ6IrKGbw,https://api.spotify.com/v1/tracks/34yKNc15w3sQNZQ6IrKGbw,https://api.spotify.com/v1/audio-analysis/34yKNc15w3sQNZQ6IrKGbw,146846,4
98,Emiliana_Torrini___Wednesdays_Child,calm,"""Wednesday’s Child LyricsScatterbrain\nYou've been crying in the rain\nYou've been drowning in your pain\nAin't gonna die\n\nDo the right thing\nWin or lose\nDon't confuse\nWednesday's child\n\nPa-pa-pa-pa pa pa-pa-paa\nPa-pa-pa-pa pa pa-pa-paaa\nPa pa-pa-pa pa pa-pa-paa\nPa-pa-pa-pa pa pa-pa-paaa\nWalk on by me\nDon't deny me\nAnytime\n\nScatterbrain\nScatterbrain\nYou've been crying in the rain\nYou've been crying in the rain\nYou've been drowning in your pain\nYou've been drowning in your pain\nAin't gonna die\n\nDo the right thing\nWin or lose\nDon't confuse\nWednesday's child\n\nPa-pa-pa-pa pa pa-pa-paa\nPa-pa-pa-pa pa pa-pa-paaa\nPa pa-pa-pa pa pa-pa-paa\nPa-pa-pa-pa pa pa-pa-paaa\n\nPa-pa-pa-pa pa pa-pa-paa\nPa-pa-pa-pa pa pa-pa-paaa\nPa pa-pa-pa pa pa-pa-paa\nPa-pa-pa-pa pa pa-pa-paaa\nYou might also likeScatterbrain\nYou've been crying in the rain\nYou've been drowning in your pain\nAin't gonna dieEmbed"", 'default'",2,Wednesdays Child,Emiliana Torrini,2MMkSU5TuPsqjxGFdCejZJ,0.56,0.47,0,-13.918,0,0.0348,0.793,0.487,0.111,0.153,142.131,audio_features,2MMkSU5TuPsqjxGFdCejZJ,spotify:track:2MMkSU5TuPsqjxGFdCejZJ,https://api.spotify.com/v1/tracks/2MMkSU5TuPsqjxGFdCejZJ,https://api.spotify.com/v1/audio-analysis/2MMkSU5TuPsqjxGFdCejZJ,234320,4
99,Basia_Bulat___Before_I_Knew,happy,"""Before I Knew LyricsOh, it was the first time I fell in love\nThe first time I felt my heart\nIt was the first time I sang out loud all through the night\nBut before I knew I was lost\nBefore I knew I was a prisioner\nAnd I still can't find a way to make it rightYou might also likeEmbed"", 'default'",0,Before I Knew,Basia Bulat,5pMQ5IGm0l7gjsOJNcoVcD,0.538,0.523,1,-7.812,1,0.073,0.162,1.26e-06,0.173,0.228,127.318,audio_features,5pMQ5IGm0l7gjsOJNcoVcD,spotify:track:5pMQ5IGm0l7gjsOJNcoVcD,https://api.spotify.com/v1/tracks/5pMQ5IGm0l7gjsOJNcoVcD,https://api.spotify.com/v1/audio-analysis/5pMQ5IGm0l7gjsOJNcoVcD,166348,5
100,City_And_Colour___Body_in_a_Box,sad,"'Body In A Box Lyrics[Verse 1]\nThere\'s a funeral procession on the highway\nTraffic screeches to a halt\nThere\'s people searching for a better way\nTo live their lives, oh oh\n""Johnny lived a good life"" you\'ll hear them say\nAs tears of sadness soak the ground\nThe reaper crept in took his breath away\nIn the middle of the night, oh oh\n\n[Chorus]\nWe celebrate the lives of the dead\nIt\'s like a man\'s best party only happens when he dies\nWe gather round to pay our respects\nWhile their souls are still searching for the light\nSearching for the light\n[Verse 2]\nSo please don\'t come to me on my dying day\nJust let me go in peace\nWith all the things that I forgot to say\nRacing through my mind, oh oh\nAnd don\'t you bury me six-feet underground\nJust burn my body in a box\nAnd let my ashes blow with the wind\nOut into the night sky\n\n[Chorus]See City and Colour LiveGet tickets as low as $63You might also like3Embed', 'default'",1,Body in a Box,City And Colour,1byeR0a4X4MyAyoMmg04VX,0.488,0.482,9,-7.168,1,0.0261,0.195,9.39e-05,0.0609,0.349,132.794,audio_features,1byeR0a4X4MyAyoMmg04VX,spotify:track:1byeR0a4X4MyAyoMmg04VX,https://api.spotify.com/v1/tracks/1byeR0a4X4MyAyoMmg04VX,https://api.spotify.com/v1/audio-analysis/1byeR0a4X4MyAyoMmg04VX,251933,4
101,Hanne_Hukkelberg___Cast_Anchor,happy,"""Cast Anchor Lyrics[Intro]\nLa la la la la....\n\n[Verse 1]\nOnce I had this urge to go sailing\nLeaving the shore in a boat of wood\nSailing, sailing on, all alone\n\n[Pre-Chorus]\nI will cast anchor a place where it's calm\nAnd stay for a while\nSit back and wonder\nHow things are down under and smile\n[Chorus]\nNot the urge to go somewhere else\nNot the urge to blow away\nNot the urge to travel far\nBut the urge for standstill\n\n[Verse 2]\nI can imagine the fine weather\nSun rays playing between kind waves\nA jumping fish says hello\nAnd the birds are singing\n\n[Pre-Chorus]\nI will cast anchor a place where it's calm\nAnd stay for a while\nAnd I'll sit back and wonder\nHow things are down under and smile\n\n[Chorus]\nNot the urge to go somewhere else\nNot the urge to blow away\nNot the urge to travel far\nBut the urge for standstill\n\nNot the urge to go somewhere else\nNot the urge to blow away\nNot the urge to travel far\nBut the urge for standstill\nYou might also likeNot the urge to go somewhere else\nNot the urge to blow away\nNot the urge to travel far\nBut the urge for standstill\n\n[Outro]\nBut the urge for standstill\nThe urge for standstill\nStandstillEmbed"", 'default'",0,Cast Anchor,Hanne Hukkelberg,6b3xzmUOJU0vflX3i85qIL,0.347,0.678,1,-7.415,1,0.0309,0.114,0.249,0.127,0.299,180.05,audio_features,6b3xzmUOJU0vflX3i85qIL,spotify:track:6b3xzmUOJU0vflX3i85qIL,https://api.spotify.com/v1/tracks/6b3xzmUOJU0vflX3i85qIL,https://api.spotify.com/v1/audio-analysis/6b3xzmUOJU0vflX3i85qIL,218053,4
102,Aerosmith___Rag_Doll,happy,"""Rag Doll Lyrics[Chorus 1]\nRag Doll living in a movie\nHot tramp Daddy's little cutie\nYou're so fine they'll never see you leaving by the back door, man\nHot time get it while it's easy\nDon't mind come on up and see me\nRag Doll baby won't you do me like you done before\n\n[Verse]\nI'm feeling like a bad boy\nMmm just a like a bad boy\nI'm ripping up a Rag Doll\nLike throwing away an old toy\nSome babe's talking real loud\nTalking all about the new crowd\nTry and tell me of an old dream\nA new version of the old scene\nSpeak easy on the grape vine\nKeep shuffling in a shoe shine\nOld tin lizzy do it until you're dizzy\nGive it all you got until you're put out of your misery\n[Chorus 1]\nRag Doll living in a movie\nHot tramp Daddy's little cutie\nYou're so fine they'll never see you leaving by the back door, man\nHot time get it while it's easy\nDon't mind come on up and see me\nRag Doll baby won't you do me like you done before\n\n[Chorus 2]\nYes I'm moving\nYes I'm moving\nGet ready for the big time\nTap dancing on a land mine\nYes I'm moving\nYes I'm moving\nOld tin lizzy do it until you're dizzy\nGive it all you got until you're put out of your misery\n\n[Chorus 1]\nRag Doll living in a movie\nHot tramp Daddy's little cutie\nYou're so fine they'll never see you leaving by the back door, man\nHot time get it while it's easy\nDon't mind come on up and see me\nRag Doll baby won't you do me like you done before\nYou might also like[Chorus 2]\nYes I'm moving\nYes I'm moving\nGet ready for the big time\nGet crazy on the moonshine\nYes I'm moving\nI'm really moving\nSloe gin fizzy, do it until you're dizzy\nGive it all you got until you're put out of your misery\n\n[Chorus 1]\nRag Doll living in a movie\nHot tramp Daddy's little cutie\nYou're so fine they'll never see you leaving by the back door, man\nHot time get it while it's easy\nDon't mind come on up and see me\nRag Doll baby won't you do me like you done before\n\nRag Doll living in a movie\nHot tramp Daddy's little cutie\nYou're so fine they'll never see you leaving by the back door, man\nHot time get it while it's easy\nDon't mind come on up and see me\nRag Doll baby won't you do me like you done before7Embed"", 'default'",0,Rag Doll,Aerosmith,2KCJYwlBWxdlwyIYckIf6V,0.579,0.954,4,-3.947,1,0.0558,0.583,0.0,0.139,0.583,93.448,audio_features,2KCJYwlBWxdlwyIYckIf6V,spotify:track:2KCJYwlBWxdlwyIYckIf6V,https://api.spotify.com/v1/tracks/2KCJYwlBWxdlwyIYckIf6V,https://api.spotify.com/v1/audio-analysis/2KCJYwlBWxdlwyIYckIf6V,265693,4
103,Jeff_Buckley___Opened_Once,sad,"""Opened Once LyricsI once was open at one with a travelling heart\nI loved this sweet guide\nJust like affection rushing in your riverbed\nArise like applause in my head\n\nAnd in the half-light where we both stand\nThis is the half-light, you see me as I am\n\nJust like the ocean, always in love with the moon\nIt's overflowing now, inside you\nWe fly right over the minds of so many in pain\nWe are the smile of light that brings the rain\nIn the half light where we both stand\nIn the half light you saw me as I am\nI am a rail road track abandoned\nWith the sunset forgetting I ever happened\nThat I ever happenedYou might also likeEmbed"", 'default'",1,Opened Once,Jeff Buckley,6k3FDsLP3YfSjyobQWOlfa,0.501,0.162,9,-15.361,1,0.0308,0.964,0.163,0.0926,0.199,75.184,audio_features,6k3FDsLP3YfSjyobQWOlfa,spotify:track:6k3FDsLP3YfSjyobQWOlfa,https://api.spotify.com/v1/tracks/6k3FDsLP3YfSjyobQWOlfa,https://api.spotify.com/v1/audio-analysis/6k3FDsLP3YfSjyobQWOlfa,210173,4
104,Clifford_T_Ward___Home_Thoughts_From_Abroad,happy,"""Home Thoughts from Abroad LyricsI could be a millionaire if I had the money\nI could own a mansion, no I don't think I'd like that\nBut I might write a song that makes you laugh, now that would be funny\nAnd you could tell your friends in England you'd like that\nBut now I've chosen aeroplanes and boats to come between us\nAnd a line or two on paper wouldn't go amiss\nHow is Worcestershire? Is it still the same between us?\nDo you still use television to send you fast asleep?\nCan you last another week? Does the cistern still leak?\nOr have you found a man to mend it?\nOh, and by the way, how's your broken heart?\nIs that mended too? I miss you\nI miss you, I really do\nI've been reading Browning, Keats and William Wordsworth\nAnd they all seem to be saying the same thing for me\nWell I like the words they use, and I like the way they use them\nYou know, Home Thoughts From Abroad is such a beautiful poem\nAnd I know how Robert Browning must have felt\n'Cause I'm feeling the same way about you\nWondering what you're doing and if you need some help\nDo I still occupy your mind? Am I being so unkind?\nDo you find it very lonely, or have you found someone to laugh with?\nOh, and by the way, are you laughing now?\n'Cause I'm not, I miss you\nI miss you, I really do\n\nI really doYou might also likeEmbed"", 'default'",0,Home Thoughts From Abroad,Clifford T Ward,0hhF2hQUa1lFjiWURMQULB,0.454,0.534,1,-4.75,0,0.426,0.0276,0.31,0.15,0.823,101.393,audio_features,0hhF2hQUa1lFjiWURMQULB,spotify:track:0hhF2hQUa1lFjiWURMQULB,https://api.spotify.com/v1/tracks/0hhF2hQUa1lFjiWURMQULB,https://api.spotify.com/v1/audio-analysis/0hhF2hQUa1lFjiWURMQULB,61622,5
105,Black_Label_Society___Fear,sad,"""Fear LyricsThe sun that's set on our souls\nAll that's lost as the day is old\nWhen the truth becomes one big lie\nSo low you never know when you're high\nAnd you thought that you knew it all\nThink again, in the end we all fall\nWhen the truth becomes one big lie\nSo low you never know when you're high\n\nOh, back home\nOh, back home\nOh, the fear of being alone\nThe floors that rattle and shake through my head\nThe doors that slam that wake me in bed\nWhen the truth becomes one big lie\nSo low you never know when you're high\n\nOh, back home\nOh, back home\nOh, the fear of being alone\nOh, the fear of being alone\n\nOh, the fear of being alone\nOh, the fear of being alone\nOh, the fear of being aloneSee Black Label Society LiveGet tickets as low as $82You might also likeEmbed"", 'default'",1,Fear,Black Label Society,4Iu7MbhEMDZkloOqeBuKLl,0.547,0.858,0,-2.997,1,0.0277,0.000804,0.0942,0.188,0.528,91.717,audio_features,4Iu7MbhEMDZkloOqeBuKLl,spotify:track:4Iu7MbhEMDZkloOqeBuKLl,https://api.spotify.com/v1/tracks/4Iu7MbhEMDZkloOqeBuKLl,https://api.spotify.com/v1/audio-analysis/4Iu7MbhEMDZkloOqeBuKLl,201120,4
106,Firehouse___Love_Of_A_Lifetime,happy,"""Love of a Lifetime LyricsI guess the time was right for us to say\nWe'd take our time and live our lives\nTogether day by day\nWe'll make a wish and send it on a prayer\nWe know our dreams can all come true\nWith love that we can share\n\nWith you I never wonder\nWill you be there for me?\nWith you I never wonder\nYou're the right one for me\n[Chorus]\nI finally found the love of a lifetime\nA love to last my whole life through\nI finally found the love of a lifetime\nForever in my heart\nI finally found the love of a lifetime\n\nWith every kiss, our love is like brand new\nAnd every star up in the sky\nWas made for me and you\nStill, we both know that the road is long\nWe know that we will be together\nBecause our love is strong\n\n[Chorus]\nI finally found the love of a lifetime\nA love to last my whole life through\nI finally found the love of a lifetime\nForever in my heart\nI finally found the love of a lifetime\n\n[Solo]\n\n[Chorus]\nI finally found the love of a lifetime\nA love to last my whole life through\nI finally found the love of a lifetime\nForever in my heart\nI finally found the love of a lifetime\nYou might also like[Outro]\nI finally found the love of a lifetime\nLove of a lifetime\nI finally found the love of a lifetime\nI finally found the love\nI finally found the love of a lifetime\nOh, forever in my heart\nI finally found the love of a lifetimeEmbed"", 'default'",0,Love Of A Lifetime,Firehouse,2kDH08boXJyhKMl5hnZbrE,0.459,0.622,1,-6.174,1,0.0293,0.000361,0.00201,0.0921,0.113,123.185,audio_features,2kDH08boXJyhKMl5hnZbrE,spotify:track:2kDH08boXJyhKMl5hnZbrE,https://api.spotify.com/v1/tracks/2kDH08boXJyhKMl5hnZbrE,https://api.spotify.com/v1/audio-analysis/2kDH08boXJyhKMl5hnZbrE,285938,4
